date,SPY,EWJ
2007-03-14,139.28,14.41
2007-03-15,139.47,14.42
2007-03-16,138.53,14.41
2007-03-19,140.2,14.57
2007-03-20,140.97,14.7
2007-03-21,143.29,14.86
2007-03-22,143.18,14.88
2007-03-23,143.39,14.9
2007-03-26,143.2,14.82
2007-03-27,142.86,14.76
2007-03-28,141.82,14.65
2007-03-29,141.97,14.67
2007-03-30,142.0,14.57
2007-04-02,142.16,14.49
2007-04-03,143.69,14.61
2007-04-04,143.85,14.72
2007-04-05,144.24,14.68
2007-04-09,144.44,14.66
2007-04-10,144.61,14.71
2007-04-11,144.02,14.65
2007-04-12,144.66,14.63
2007-04-13,145.32,14.51
2007-04-16,146.7,14.72
2007-04-17,147.09,14.63
2007-04-18,147.27,14.65
2007-04-19,147.23,14.58
2007-04-20,148.62,14.64
2007-04-23,148.06,14.48
2007-04-24,148.12,14.46
2007-04-25,149.48,14.54
2007-04-26,149.65,14.47
2007-04-27,149.53,14.39
2007-04-30,148.29,14.28
2007-05-01,148.67,14.28
2007-05-02,149.54,14.36
2007-05-03,150.35,14.38
2007-05-04,150.92,14.43
2007-05-07,150.95,14.5
2007-05-08,150.75,14.47
2007-05-09,151.16,14.65
2007-05-10,149.58,14.43
2007-05-11,150.86,14.54
2007-05-14,150.53,14.5
2007-05-15,150.57,14.38
2007-05-16,151.6,14.41
2007-05-17,151.3,14.29
2007-05-18,152.62,14.25
2007-05-21,152.54,14.25
2007-05-22,152.42,14.39
2007-05-23,152.44,14.41
2007-05-24,151.06,14.34
2007-05-25,151.69,14.28
2007-05-29,152.24,14.43
2007-05-30,153.48,14.46
2007-05-31,153.32,14.6
2007-06-01,154.08,14.68
2007-06-04,154.1,14.73
2007-06-05,153.49,14.71
2007-06-06,151.84,14.65
2007-06-07,149.1,14.59
2007-06-08,151.04,14.66
2007-06-11,151.3,14.64
2007-06-12,149.65,14.45
2007-06-13,151.89,14.49
2007-06-14,152.86,14.51
2007-06-15,153.07,14.64
2007-06-18,152.89,14.61
2007-06-19,153.27,14.6
2007-06-20,151.14,14.56
2007-06-21,151.98,14.57
2007-06-22,150.55,14.43
2007-06-25,149.83,14.35
2007-06-26,148.29,14.37
2007-06-27,150.4,14.4
2007-06-28,150.38,14.37
2007-06-29,150.43,14.51
2007-07-02,151.79,14.77
2007-07-03,152.34,14.74
2007-07-05,152.18,14.7
2007-07-06,152.98,14.63
2007-07-09,153.1,14.63
2007-07-10,150.92,14.62
2007-07-11,151.99,14.61
2007-07-12,154.39,14.71
2007-07-13,154.85,14.78
2007-07-16,154.83,14.75
2007-07-17,154.75,14.67
2007-07-18,154.47,14.6
2007-07-19,155.07,14.67
2007-07-20,153.5,14.61
2007-07-23,153.97,14.7
2007-07-24,151.3,14.65
2007-07-25,151.61,14.66
2007-07-26,148.02,14.49
2007-07-27,145.11,14.3
2007-07-30,147.38,14.5
2007-07-31,145.72,14.43
2007-08-01,146.43,14.32
2007-08-02,147.6,14.25
2007-08-03,143.8,14.05
2007-08-06,146.21,14.26
2007-08-07,147.77,14.23
2007-08-08,149.83,14.35
2007-08-09,145.39,14.12
2007-08-10,144.71,13.92
2007-08-13,145.23,13.94
2007-08-14,143.01,13.9
2007-08-15,141.04,13.67
2007-08-16,142.1,13.7
2007-08-17,144.71,13.61
2007-08-20,144.64,13.45
2007-08-21,144.93,13.62
2007-08-22,146.65,13.8
2007-08-23,146.52,13.9
2007-08-24,148.33,13.97
2007-08-27,146.95,13.86
2007-08-28,143.72,13.73
2007-08-29,146.54,13.86
2007-08-30,146.15,13.77
2007-08-31,147.59,14.07
2007-09-04,149.08,13.99
2007-09-05,147.79,13.72
2007-09-06,148.13,13.73
2007-09-07,146.07,13.66
2007-09-10,145.79,13.54
2007-09-11,147.49,13.68
2007-09-12,147.87,13.64
2007-09-13,148.91,13.54
2007-09-14,148.9,13.58
2007-09-17,148.1,13.51
2007-09-18,152.46,13.48
2007-09-19,153.36,13.8
2007-09-20,152.28,13.73
2007-09-21,151.97,13.8
2007-09-24,151.69,13.83
2007-09-25,151.39,13.91
2007-09-26,152.19,14.03
2007-09-27,153.09,14.35
2007-09-28,152.58,14.34
2007-10-01,154.3,14.5
2007-10-02,154.09,14.46
2007-10-03,153.78,14.47
2007-10-04,154.02,14.46
2007-10-05,155.85,14.65
2007-10-08,155.02,14.57
2007-10-09,156.48,14.53
2007-10-10,156.22,14.5
2007-10-11,155.47,14.52
2007-10-12,156.33,14.52
2007-10-15,155.01,14.35
2007-10-16,153.78,14.09
2007-10-17,154.25,14.11
2007-10-18,153.69,14.17
2007-10-19,149.67,13.89
2007-10-22,150.54,13.97
2007-10-23,151.76,14.01
2007-10-24,151.48,13.95
2007-10-25,151.84,13.9
2007-10-26,153.62,14.14
2007-10-29,154.13,14.33
2007-10-30,153.06,14.26
2007-10-31,154.65,14.36
2007-11-01,151.03,14.18
2007-11-02,151.2,14.14
2007-11-05,150.05,13.9
2007-11-06,152.07,14.06
2007-11-07,147.91,13.8
2007-11-08,147.16,13.58
2007-11-09,145.14,13.4
2007-11-12,143.7,13.41
2007-11-13,148.08,13.64
2007-11-14,147.67,13.68
2007-11-15,145.54,13.56
2007-11-16,145.79,13.46
2007-11-19,143.76,13.23
2007-11-20,144.64,13.58
2007-11-21,141.68,13.34
2007-11-23,144.13,13.64
2007-11-26,140.95,13.64
2007-11-27,142.57,13.86
2007-11-28,147.13,13.99
2007-11-29,147.18,14.04
2007-11-30,148.66,14.07
2007-12-03,147.68,14.09
2007-12-04,146.36,13.94
2007-12-05,148.81,14.2
2007-12-06,150.94,14.38
2007-12-07,150.91,14.25
2007-12-10,152.08,14.29
2007-12-11,147.91,13.98
2007-12-12,149.37,14.09
2007-12-13,149.06,13.8
2007-12-14,147.17,13.26
2007-12-17,145.07,13.03
2007-12-18,145.88,13.26
2007-12-19,145.88,13.17
2007-12-20,146.8,13.22
2007-12-21,148.13,13.42
2007-12-24,149.23,13.26
2007-12-26,149.55,13.32
2007-12-27,147.67,13.11
2007-12-28,147.3,13.26
2007-12-31,146.21,13.29
2008-01-02,144.93,13.23
2008-01-03,144.86,13.28
2008-01-04,141.31,12.9375
2008-01-07,141.19,12.86
2008-01-08,138.91,12.83
2008-01-09,140.37,13.11
2008-01-10,141.29,13.0
2008-01-11,140.15,12.78
2008-01-14,141.28,12.94
2008-01-15,138.17,12.58
2008-01-16,136.98,12.35
2008-01-17,133.43,12.18
2008-01-18,132.06,12.5
2008-01-22,130.72,12.0401
2008-01-23,133.86,12.08
2008-01-24,134.99,12.28
2008-01-25,133.04,12.47
2008-01-28,135.24,12.4
2008-01-29,135.91,12.61
2008-01-30,134.91,12.55
2008-01-31,137.37,12.72
2008-02-01,139.58,12.83
2008-02-04,137.82,12.79
2008-02-05,134.13,12.36
2008-02-06,133.05,12.2
2008-02-07,133.93,12.27
2008-02-08,133.07,11.96
2008-02-11,133.75,12.08
2008-02-12,134.99,12.26
2008-02-13,136.37,12.17
2008-02-14,135.17,12.29
2008-02-15,135.14,12.44
2008-02-19,135.52,12.56
2008-02-20,135.92,12.3
2008-02-21,134.79,12.39
2008-02-22,135.62,12.49
2008-02-25,137.33,12.75
2008-02-26,138.36,12.89
2008-02-27,138.22,12.82
2008-02-28,136.87,12.68
2008-02-29,133.82,12.53
2008-03-03,133.5,12.52
2008-03-04,132.99,12.23
2008-03-05,133.83,12.3
2008-03-06,131.06,12.19
2008-03-07,129.71,12.01
2008-03-10,128.0,11.96
2008-03-11,132.6,12.3114
2008-03-12,131.36,12.31
2008-03-13,131.65,12.35
2008-03-14,129.61,11.53
2008-03-17,128.3,11.86
2008-03-18,133.63,12.2
2008-03-19,130.32,11.83
2008-03-20,132.08,12.05
2008-03-24,134.72,12.42
2008-03-25,134.85,12.55
2008-03-26,133.2,12.45
2008-03-27,132.78,12.41
2008-03-28,131.51,12.46
2008-03-31,131.97,12.37
2008-04-01,136.61,12.73
2008-04-02,136.7,12.71
2008-04-03,137.04,12.77
2008-04-04,136.89,12.78
2008-04-07,136.96,12.87
2008-04-08,136.82,12.68
2008-04-09,135.83,12.49
2008-04-10,136.02,12.45
2008-04-11,133.38,12.53
2008-04-14,132.93,12.45
2008-04-15,133.24,12.54
2008-04-16,136.85,12.94
2008-04-17,137.05,12.75
2008-04-18,138.48,13.1
2008-04-21,138.55,13.06
2008-04-22,137.94,12.81
2008-04-23,137.72,12.95
2008-04-24,138.32,12.85
2008-04-25,139.6,13.1
2008-04-28,139.63,13.34
2008-04-29,139.08,13.22
2008-04-30,138.26,13.28
2008-05-01,141.12,13.4
2008-05-02,141.51,13.37
2008-05-05,140.83,13.39
2008-05-06,142.05,13.45
2008-05-07,139.52,13.28
2008-05-08,139.16,13.34
2008-05-09,138.9,13.13
2008-05-12,140.46,13.18
2008-05-13,140.48,13.19
2008-05-14,140.77,13.31
2008-05-15,142.53,13.57
2008-05-16,142.66,13.62
2008-05-19,143.05,13.6
2008-05-20,141.89,13.48
2008-05-21,139.49,13.24
2008-05-22,139.51,13.43
2008-05-23,137.64,13.32
2008-05-27,138.66,13.36
2008-05-28,139.3,13.21
2008-05-29,140.0,13.36
2008-05-30,140.35,13.54
2008-06-02,138.9,13.57
2008-06-03,138.09,13.56
2008-06-04,138.02,13.72
2008-06-05,140.78,13.83
2008-06-06,136.29,13.34
2008-06-09,136.62,13.36
2008-06-10,135.94,13.07
2008-06-11,133.94,12.88
2008-06-12,134.45,12.85
2008-06-13,136.15,12.98
2008-06-16,136.23,13.1
2008-06-17,135.57,13.19
2008-06-18,134.25,13.05
2008-06-19,134.42,13.01
2008-06-20,131.58,12.58
2008-06-23,131.45,12.67
2008-06-24,131.19,12.57
2008-06-25,131.81,12.7
2008-06-26,128.23,12.38
2008-06-27,127.53,12.45
2008-06-30,127.98,12.47
2008-07-01,128.38,12.52
2008-07-02,126.18,12.25
2008-07-03,126.31,12.29
2008-07-07,125.02,12.29
2008-07-08,127.24,12.24
2008-07-09,124.79,12.04
2008-07-10,125.3,12.15
2008-07-11,123.84,11.99
2008-07-14,122.72,12.07
2008-07-15,120.99,11.87
2008-07-16,123.96,12.17
2008-07-17,125.2,12.11
2008-07-18,125.98,12.06
2008-07-21,126.05,12.06
2008-07-22,127.48,12.22
2008-07-23,128.17,12.3
2008-07-24,125.51,12.29
2008-07-25,125.48,12.15
2008-07-28,123.64,12.01
2008-07-29,126.28,12.08
2008-07-30,128.53,12.19
2008-07-31,126.83,12.0
2008-08-01,126.16,11.83
2008-08-04,124.99,11.53
2008-08-05,128.36,11.79
2008-08-06,128.93,11.72
2008-08-07,127.01,11.46
2008-08-08,129.37,11.63
2008-08-11,130.71,11.7
2008-08-12,129.35,11.62
2008-08-13,128.57,11.42
2008-08-14,129.54,11.35
2008-08-15,130.17,11.27
2008-08-18,128.39,11.37
2008-08-19,126.99,11.19
2008-08-20,127.58,11.31
2008-08-21,127.8,11.38
2008-08-22,129.65,11.3
2008-08-25,127.02,11.2
2008-08-26,127.39,11.26
2008-08-27,128.63,11.31
2008-08-28,130.19,11.4
2008-08-29,128.79,11.41
2008-09-02,127.99,11.26
2008-09-03,127.88,11.31
2008-09-04,124.03,10.95
2008-09-05,124.42,10.95
2008-09-08,126.99,11.22
2008-09-09,123.22,10.91
2008-09-10,123.72,11.05
2008-09-11,125.51,10.99
2008-09-12,126.09,11.06
2008-09-15,120.09,10.75
2008-09-16,122.1,10.65
2008-09-17,116.61,10.27
2008-09-18,120.07,10.73
2008-09-19,124.12,11.31
2008-09-22,121.31,10.92
2008-09-23,118.55,10.82
2008-09-24,118.93,10.97
2008-09-25,120.79,11.16
2008-09-26,120.85,11.1
2008-09-29,111.38,10.24
2008-09-30,115.99,10.66
2008-10-01,116.06,10.53
2008-10-02,111.85,10.08
2008-10-03,110.34,9.88
2008-10-06,104.72,9.56
2008-10-07,100.03,9.21
2008-10-08,97.51,8.87
2008-10-09,90.7,8.46
2008-10-10,88.5,8.09
2008-10-13,101.35,9.48
2008-10-14,99.85,9.32
2008-10-15,90.02,8.35
2008-10-16,93.77,8.86
2008-10-17,93.21,8.74
2008-10-20,98.81,9.43
2008-10-21,95.86,9.09
2008-10-22,90.64,8.54
2008-10-23,91.69,8.83
2008-10-24,87.04,8.3
2008-10-27,83.95,7.8
2008-10-28,93.76,8.75
2008-10-29,93.08,8.55
2008-10-30,96.3,9.01
2008-10-31,96.83,9.0
2008-11-03,97.11,9.06
2008-11-04,100.41,9.56
2008-11-05,96.19,9.36
2008-11-06,90.86,8.55
2008-11-07,93.86,9.05
2008-11-10,92.63,9.13
2008-11-11,89.77,8.75
2008-11-12,85.82,8.51
2008-11-13,91.17,9.09
2008-11-14,86.62,8.6
2008-11-17,85.47,8.58
2008-11-18,87.08,8.58
2008-11-19,81.5,8.03
2008-11-20,75.45,7.8
2008-11-21,79.52,8.28
2008-11-24,85.03,8.67
2008-11-25,85.66,8.63
2008-11-26,88.97,8.79
2008-11-28,90.09,8.66
2008-12-01,82.11,8.16
2008-12-02,85.27,8.572
2008-12-03,87.32,8.65
2008-12-04,85.3,8.31
2008-12-05,87.93,8.44
2008-12-08,91.0,8.821
2008-12-09,89.5,8.76
2008-12-10,90.11,8.946
2008-12-11,87.94,8.92
2008-12-12,88.99,9.12
2008-12-15,87.75,9.07
2008-12-16,91.88,9.528
2008-12-17,90.99,9.51
2008-12-18,89.29,9.18
2008-12-19,88.19,9.14
2008-12-22,87.06,9.12
2008-12-23,86.16,8.89
2008-12-24,86.66,9.0
2008-12-26,87.16,9.17
2008-12-29,86.91,9.24
2008-12-30,88.97,9.5
2008-12-31,90.24,9.58
2009-01-02,92.96,9.63
2009-01-05,92.85,9.39
2009-01-06,93.47,9.3
2009-01-07,90.67,9.21
2009-01-08,91.04,9.34
2009-01-09,89.09,9.18
2009-01-12,86.95,9.07
2009-01-13,87.11,8.9
2009-01-14,84.37,8.64
2009-01-15,84.4,8.75
2009-01-16,85.06,8.81
2009-01-20,80.57,8.43
2009-01-21,84.05,8.8
2009-01-22,82.75,8.58
2009-01-23,83.11,8.56
2009-01-26,83.68,8.55
2009-01-27,84.53,8.82
2009-01-28,87.39,8.98
2009-01-29,84.55,8.64
2009-01-30,82.83,8.43
2009-02-02,82.58,8.43
2009-02-03,83.74,8.59
2009-02-04,83.33,8.665
2009-02-05,84.57,8.64
2009-02-06,86.98,8.69
2009-02-09,87.1,8.53
2009-02-10,83.11,8.23
2009-02-11,83.6,8.27
2009-02-12,83.66,8.26
2009-02-13,82.76,8.04
2009-02-17,79.22,7.77
2009-02-18,79.03,7.83
2009-02-19,78.18,7.72
2009-02-20,77.42,7.62
2009-02-23,74.65,7.3
2009-02-24,77.48,7.601
2009-02-25,76.87,7.4
2009-02-26,75.62,7.31
2009-02-27,73.93,7.37
2009-03-02,70.6,7.11
2009-03-03,70.07,7.091
2009-03-04,71.73,7.28
2009-03-05,68.8,7.14
2009-03-06,68.92,7.12
2009-03-09,68.11,6.87
2009-03-10,72.17,7.22
2009-03-11,72.64,7.25
2009-03-12,75.5,7.24
2009-03-13,76.09,7.31
2009-03-16,75.86,7.44
2009-03-17,78.18,7.7
2009-03-18,79.93,7.88
2009-03-19,78.94,7.84
2009-03-20,76.71,7.67
2009-03-23,82.22,8.27
2009-03-24,80.6,8.07
2009-03-25,81.45,8.28
2009-03-26,83.11,8.37
2009-03-27,81.61,8.226
2009-03-30,78.79,7.91
2009-03-31,79.52,7.9
2009-04-01,81.06,8.127
2009-04-02,83.43,8.42
2009-04-03,84.26,8.35
2009-04-06,83.6,8.17
2009-04-07,81.65,8.12
2009-04-08,82.53,8.18
2009-04-09,85.81,8.48
2009-04-13,85.83,8.5
2009-04-14,84.35,8.42
2009-04-15,85.25,8.46
2009-04-16,86.5,8.49
2009-04-17,87.08,8.53
2009-04-20,83.43,8.34
2009-04-21,85.06,8.44
2009-04-22,84.54,8.47
2009-04-23,85.37,8.52
2009-04-24,86.66,8.65
2009-04-27,85.84,8.63
2009-04-28,85.57,8.49
2009-04-29,87.39,8.56
2009-04-30,87.42,8.51
2009-05-01,87.89,8.64
2009-05-04,90.88,8.87
2009-05-05,90.57,8.84
2009-05-06,92.14,9.05
2009-05-07,90.86,8.84
2009-05-08,92.98,9.2
2009-05-11,91.24,9.11
2009-05-12,90.97,9.16
2009-05-13,88.68,8.99
2009-05-14,89.44,9.0
2009-05-15,88.71,9.09
2009-05-18,91.23,9.17
2009-05-19,91.12,9.11
2009-05-20,90.51,9.23
2009-05-21,89.21,9.11
2009-05-22,89.02,9.14
2009-05-26,91.3,9.44
2009-05-27,89.67,9.26
2009-05-28,90.92,9.2
2009-05-29,92.53,9.37
2009-06-01,94.77,9.52
2009-06-02,94.85,9.53
2009-06-03,93.65,9.32
2009-06-04,94.53,9.39
2009-06-05,94.55,9.28
2009-06-08,94.16,9.33
2009-06-09,94.64,9.41
2009-06-10,94.4,9.42
2009-06-11,94.82,9.58
2009-06-12,95.08,9.57
2009-06-15,92.9,9.4
2009-06-16,91.64,9.3
2009-06-17,91.55,9.41
2009-06-18,92.22,9.33
2009-06-19,92.04,9.48
2009-06-22,89.28,9.27
2009-06-23,89.35,9.28
2009-06-24,90.12,9.3
2009-06-25,92.08,9.52
2009-06-26,91.84,9.55
2009-06-29,92.7,9.5
2009-06-30,91.95,9.43
2009-07-01,92.33,9.54
2009-07-02,89.81,9.33
2009-07-06,89.8,9.39
2009-07-07,88.06,9.29
2009-07-08,88.0,9.29
2009-07-09,88.17,9.29
2009-07-10,87.96,9.19
2009-07-13,90.1,9.21
2009-07-14,90.61,9.21
2009-07-15,93.26,9.31
2009-07-16,93.11,9.27
2009-07-17,94.13,9.27
2009-07-20,95.13,9.39
2009-07-21,95.57,9.47
2009-07-22,95.55,9.58
2009-07-23,97.66,9.62
2009-07-24,98.06,9.67
2009-07-27,98.35,9.65
2009-07-28,97.89,9.64
2009-07-29,97.65,9.71
2009-07-30,98.67,9.82
2009-07-31,98.81,9.87
2009-08-03,100.44,10.04
2009-08-04,100.7,10.03
2009-08-05,100.41,9.96
2009-08-06,99.89,9.95
2009-08-07,101.2,9.91
2009-08-10,100.99,9.91
2009-08-11,99.73,9.91
2009-08-12,100.8,9.96
2009-08-13,101.57,10.05
2009-08-14,100.79,10.09
2009-08-17,98.31,9.81
2009-08-18,99.09,9.89
2009-08-19,99.96,9.92
2009-08-20,100.99,10.038
2009-08-21,102.97,10.15
2009-08-24,102.96,10.13
2009-08-25,103.16,10.21
2009-08-26,103.17,10.22
2009-08-27,103.4,10.25
2009-08-28,103.38,10.24
2009-08-31,102.46,10.22
2009-09-01,100.2,10.07
2009-09-02,99.82,10.1
2009-09-03,100.65,10.07
2009-09-04,102.06,10.05
2009-09-08,102.94,10.14
2009-09-09,103.73,10.18
2009-09-10,104.79,10.3
2009-09-11,104.77,10.29
2009-09-14,105.28,10.25
2009-09-15,105.72,10.17
2009-09-16,107.32,10.22
2009-09-17,107.16,10.12
2009-09-18,106.72,10.17
2009-09-21,106.45,10.07
2009-09-22,107.07,10.2
2009-09-23,106.18,10.09
2009-09-24,105.01,10.1
2009-09-25,104.45,10.02
2009-09-28,106.32,10.1
2009-09-29,106.0,9.89
2009-09-30,105.59,9.94
2009-10-01,102.97,9.69
2009-10-02,102.49,9.56
2009-10-05,104.02,9.64
2009-10-06,105.51,9.75
2009-10-07,105.8,9.84
2009-10-08,106.61,9.95
2009-10-09,107.26,9.95
2009-10-12,107.68,9.97
2009-10-13,107.46,9.92
2009-10-14,109.31,10.03
2009-10-15,109.71,9.98
2009-10-16,108.89,9.8
2009-10-19,109.79,9.96
2009-10-20,109.21,9.93
2009-10-21,108.23,9.9
2009-10-22,109.33,9.92
2009-10-23,108.08,9.69
2009-10-26,106.91,9.66
2009-10-27,106.42,9.62
2009-10-28,104.41,9.52
2009-10-29,106.65,9.67
2009-10-30,103.56,9.55
2009-11-02,104.32,9.64
2009-11-03,104.65,9.63
2009-11-04,104.92,9.61
2009-11-05,106.85,9.68
2009-11-06,107.13,9.62
2009-11-09,109.57,9.73
2009-11-10,109.59,9.66
2009-11-11,110.15,9.65
2009-11-12,109.03,9.49
2009-11-13,109.62,9.58
2009-11-16,111.21,9.67
2009-11-17,111.34,9.56
2009-11-18,111.27,9.46
2009-11-19,109.82,9.24
2009-11-20,109.43,9.31
2009-11-23,110.82,9.41
2009-11-24,110.99,9.29
2009-11-25,111.38,9.45
2009-11-27,109.57,9.37
2009-11-30,109.94,9.56
2009-12-01,111.3,9.89
2009-12-02,111.25,9.85
2009-12-03,110.38,9.99
2009-12-04,111.01,9.99
2009-12-07,110.84,9.91
2009-12-08,109.61,9.94
2009-12-09,110.02,9.97
2009-12-10,110.64,9.89
2009-12-11,111.11,9.95
2009-12-14,111.87,9.96
2009-12-15,111.35,9.88
2009-12-16,111.52,10.03
2009-12-17,110.18,9.89
2009-12-18,110.21,9.87
2009-12-21,111.33,9.84
2009-12-22,111.73,9.83
2009-12-23,111.95,9.86
2009-12-24,112.48,9.93
2009-12-28,112.72,9.89
2009-12-29,112.56,9.93
2009-12-30,112.52,9.82
2009-12-31,111.44,9.74
2010-01-04,113.33,9.99
2010-01-05,113.63,10.05
2010-01-06,113.71,10.09
2010-01-07,114.19,10.0
2010-01-08,114.57,10.12
2010-01-11,114.73,10.21
2010-01-12,113.66,10.28
2010-01-13,114.62,10.34
2010-01-14,114.93,10.49
2010-01-15,113.64,10.47
2010-01-19,115.06,10.46
2010-01-20,113.89,10.23
2010-01-21,111.7,10.28
2010-01-22,109.21,10.17
2010-01-25,109.77,10.25
2010-01-26,109.31,10.14
2010-01-27,109.83,10.08
2010-01-28,108.57,9.98
2010-01-29,107.39,9.84
2010-02-01,109.06,9.94
2010-02-02,110.38,10.13
2010-02-03,109.83,10.03
2010-02-04,106.44,9.84
2010-02-05,106.66,9.82
2010-02-08,105.89,9.75
2010-02-09,107.22,9.81
2010-02-10,107.01,9.81
2010-02-11,108.13,9.86
2010-02-12,108.04,9.8
2010-02-16,109.74,9.9
2010-02-17,110.26,9.9
2010-02-18,110.91,9.92
2010-02-19,111.14,9.76
2010-02-22,111.16,9.88
2010-02-23,109.81,9.84
2010-02-24,110.82,9.86
2010-02-25,110.67,9.88
2010-02-26,110.74,9.94
2010-03-01,111.89,10.04
2010-03-02,112.2,10.07
2010-03-03,112.3,10.14
2010-03-04,112.64,10.04
2010-03-05,114.25,10.14
2010-03-08,114.27,10.21
2010-03-09,114.46,10.17
2010-03-10,114.97,10.1
2010-03-11,115.45,10.2
2010-03-12,115.46,10.3
2010-03-15,115.49,10.25
2010-03-16,116.41,10.351
2010-03-17,117.1,10.39
2010-03-18,117.04,10.32
2010-03-19,115.97,10.3
2010-03-22,116.59,10.35
2010-03-23,117.41,10.45
2010-03-24,116.84,10.28
2010-03-25,116.65,10.22
2010-03-26,116.58,10.38
2010-03-29,117.32,10.51
2010-03-30,117.4,10.57
2010-03-31,117.0,10.44
2010-04-01,117.8,10.6
2010-04-05,118.76,10.57
2010-04-06,119.04,10.6
2010-04-07,118.36,10.6
2010-04-08,118.77,10.61
2010-04-09,119.55,10.64
2010-04-12,119.74,10.62
2010-04-13,119.83,10.6
2010-04-14,121.19,10.65
2010-04-15,121.29,10.7
2010-04-16,119.36,10.5
2010-04-19,119.81,10.48
2010-04-20,120.88,10.44
2010-04-21,120.66,10.48
2010-04-22,121.02,10.39
2010-04-23,121.81,10.46
2010-04-26,121.35,10.53
2010-04-27,118.48,10.34
2010-04-28,119.38,10.3
2010-04-29,120.86,10.42
2010-04-30,118.81,10.39
2010-05-03,120.35,10.42
2010-05-04,117.52,10.1
2010-05-05,116.82,10.09
2010-05-06,112.94,10.025
2010-05-07,111.26,9.94
2010-05-10,116.16,10.22
2010-05-11,115.83,9.99
2010-05-12,117.45,10.08
2010-05-13,115.99,10.0
2010-05-14,113.89,9.93
2010-05-17,113.95,9.91
2010-05-18,112.4,9.74
2010-05-19,111.76,9.81
2010-05-20,107.54,9.6575
2010-05-21,109.11,9.7525
2010-05-24,107.71,9.62
2010-05-25,107.82,9.56
2010-05-26,107.17,9.44
2010-05-27,110.76,9.67
2010-05-28,109.37,9.51
2010-06-01,107.53,9.475
2010-06-02,110.33,9.53
2010-06-03,110.71,9.5075
2010-06-04,106.82,9.33
2010-06-07,105.49,9.18
2010-06-08,106.62,9.27
2010-06-09,106.05,9.28
2010-06-10,109.15,9.44
2010-06-11,109.68,9.42
2010-06-14,109.51,9.48
2010-06-15,112.0,9.65
2010-06-16,111.96,9.69
2010-06-17,112.14,9.67
2010-06-18,111.73,9.69
2010-06-21,111.41,9.76
2010-06-22,109.57,9.64
2010-06-23,109.23,9.53
2010-06-24,107.42,9.5
2010-06-25,107.87,9.54
2010-06-28,107.53,9.43
2010-06-29,104.21,9.2
2010-06-30,103.22,9.2
2010-07-01,102.76,9.23
2010-07-02,102.2,9.27
2010-07-06,102.87,9.46
2010-07-07,106.11,9.64
2010-07-08,107.16,9.66
2010-07-09,107.96,9.6
2010-07-12,108.03,9.55
2010-07-13,109.66,9.6
2010-07-14,109.65,9.67
2010-07-15,109.68,9.59
2010-07-16,106.66,9.3475
2010-07-19,107.29,9.38
2010-07-20,108.48,9.44
2010-07-21,107.07,9.27
2010-07-22,109.46,9.44
2010-07-23,110.41,9.58
2010-07-26,111.56,9.59
2010-07-27,111.55,9.54
2010-07-28,110.83,9.65
2010-07-29,110.29,9.71
2010-07-30,110.27,9.63
2010-08-02,112.76,9.84
2010-08-03,112.22,9.8
2010-08-04,112.97,9.78
2010-08-05,112.85,9.77
2010-08-06,112.39,9.86
2010-08-09,112.99,9.87
2010-08-10,112.38,9.81
2010-08-11,109.3,9.48
2010-08-12,108.63,9.45
2010-08-13,108.31,9.44
2010-08-16,108.26,9.51
2010-08-17,109.59,9.56
2010-08-18,109.79,9.62
2010-08-19,107.88,9.6
2010-08-20,107.53,9.51
2010-08-23,107.12,9.45
2010-08-24,105.53,9.44
2010-08-25,105.94,9.41
2010-08-26,105.23,9.4
2010-08-27,106.86,9.52
2010-08-30,105.31,9.49
2010-08-31,105.31,9.38
2010-09-01,108.46,9.64
2010-09-02,109.47,9.61
2010-09-03,110.89,9.68
2010-09-07,109.64,9.675
2010-09-08,110.41,9.7
2010-09-09,110.92,9.73
2010-09-10,111.48,9.8
2010-09-13,112.72,9.9
2010-09-14,112.65,9.93
2010-09-15,113.08,9.91
2010-09-16,113.05,9.78
2010-09-17,112.49,9.745
2010-09-20,114.21,9.92
2010-09-21,113.98,9.81
2010-09-22,113.42,9.78
2010-09-23,112.5,9.74
2010-09-24,114.82,9.87
2010-09-27,114.27,9.92
2010-09-28,114.67,9.96
2010-09-29,114.47,10.01
2010-09-30,114.13,9.885
2010-10-01,114.61,9.905
2010-10-04,113.75,9.72
2010-10-05,116.04,10.03
2010-10-06,116.03,10.14
2010-10-07,115.89,10.18
2010-10-08,116.54,10.23
2010-10-11,116.65,10.21
2010-10-12,117.01,10.12
2010-10-13,117.92,10.145
2010-10-14,117.46,10.22
2010-10-15,117.7,10.14
2010-10-18,118.28,10.21
2010-10-19,116.73,10.12
2010-10-20,117.87,10.2
2010-10-21,118.13,10.07
2010-10-22,118.35,10.145
2010-10-25,118.7,10.16
2010-10-26,118.72,10.06
2010-10-27,118.38,10.03
2010-10-28,118.4,10.06
2010-10-29,118.49,10.02
2010-11-01,118.53,9.92
2010-11-02,119.47,9.99
2010-11-03,119.95,10.02
2010-11-04,122.26,10.25
2010-11-05,122.72,10.34
2010-11-08,122.49,10.34
2010-11-09,121.61,10.27
2010-11-10,122.1,10.385
2010-11-11,121.64,10.33
2010-11-12,120.2,10.25
2010-11-15,120.03,10.25
2010-11-16,118.16,10.07
2010-11-17,118.22,10.22
2010-11-18,119.96,10.48
2010-11-19,120.29,10.49
